url,normalized_url,domain,source_type,first_seen_source,first_seen_at,candidate_year,candidate_month,candidate_slug,wayback_timestamp,first_capture_timestamp,last_capture_timestamp,capture_count,cdx_digest,cdx_length,mimetype,query_group,query_domain,priority,notes
http://beppegrillo.it:80/2007/05/il%20re%20dei%20paraculi.html,http://beppegrillo.it/2007/05/il%20re%20dei%20paraculi.html,beppegrillo.it,blog_post_candidate,wayback_cdx,20071011205429,2007,05,il%20re%20dei%20paraculi,20071011205429,20071011205429,20071011205429,2,XD4S6DWA5FPBKAWGFI4VRERRTIWVIXQH,385312,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2007/05/italia_a_handicap.html,http://beppegrillo.it/2007/05/italia_a_handicap.html,beppegrillo.it,blog_post_candidate,wayback_cdx,20071011123010,2007,05,italia_a_handicap,20071011123010,20071011123010,20071011123010,2,BZY2BIBSPIX5KHQBEKCFCEJXNG6PKSA2,460613,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2007/05/la_casta/index.html,http://beppegrillo.it/2007/05/la_casta/index.html,beppegrillo.it,unclassified_html_candidate,wayback_cdx,20071023092230,2007,10,,20071023092230,20071023092230,20071023092230,2,NWMM4FHAHR4T3T5IBERP6D634XLUIODU,70573,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2007/05/la_gabbia_del_leone.html,http://beppegrillo.it/2007/05/la_gabbia_del_leone.html,beppegrillo.it,blog_post_candidate,wayback_cdx,20071011073448,2007,05,la_gabbia_del_leone,20071011073448,20071011073448,20071011073448,2,USX4QQTESSZR3MRR4ISQ5DFO2K3IPAUZ,559590,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2007/05/la_madunina_e_la_coccinella.html,http://beppegrillo.it/2007/05/la_madunina_e_la_coccinella.html,beppegrillo.it,blog_post_candidate,wayback_cdx,20071011112042,2007,05,la_madunina_e_la_coccinella,20071011112042,20071011112042,20071011112042,2,ERS4WJ5GJW4E4KHHFHTOFTKLB5UTO4VA,482460,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2007/05/la_madunina_e_la_coccinella/index.html,http://beppegrillo.it/2007/05/la_madunina_e_la_coccinella/index.html,beppegrillo.it,unclassified_html_candidate,wayback_cdx,20090205182500,2009,02,,20090205182500,20090205182500,20090205182500,2,LN2NVGMLZ44UBH6CUTGNJCPMGHAWHEXY,80596,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2007/05/lerba_delle_reg.html,http://beppegrillo.it/2007/05/lerba_delle_reg.html,beppegrillo.it,blog_post_candidate,wayback_cdx,20071011170842,2007,05,lerba_delle_reg,20071011170842,20071011170842,20071011170842,2,Q2RAZMGZQ5RWUKV5GTOZH5SZPVJCPOY2,435886,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2007/05/litalia_tradita.html,http://beppegrillo.it/2007/05/litalia_tradita.html,beppegrillo.it,blog_post_candidate,wayback_cdx,20071011170851,2007,05,litalia_tradita,20071011170851,20071011170851,20071011170851,2,UGFHLVK6IWI33XYSCA4CFOEXPPVT7LYP,205216,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2007/05/otto_vasken.html,http://beppegrillo.it/2007/05/otto_vasken.html,beppegrillo.it,blog_post_candidate,wayback_cdx,20071016084157,2007,05,otto_vasken,20071016084157,20071016084157,20071016084157,2,W75M6IX5UIUCTXL4CWW6LYKBGPXWTRMP,215843,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2007/05/previti_nostro.html,http://beppegrillo.it/2007/05/previti_nostro.html,beppegrillo.it,blog_post_candidate,wayback_cdx,20071018182909,2007,05,previti_nostro,20071018182909,20071018182909,20071018182909,2,V6TPRJHBXB45YGTAN6REF7K5S6ZCNIJA,432130,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2007/05/the_final_count_1.html,http://beppegrillo.it/2007/05/the_final_count_1.html,beppegrillo.it,blog_post_candidate,wayback_cdx,20071011224535,2007,05,the_final_count_1,20071011224535,20071011224535,20071011224535,2,5BIYSZDSRITXLEQ3DDHGOPQR3JXM47PA,89868,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2007/05/the_final_count_1/index.html,http://beppegrillo.it/2007/05/the_final_count_1/index.html,beppegrillo.it,unclassified_html_candidate,wayback_cdx,20071018214043,2007,10,,20071018214043,20071018214043,20071018214043,2,VB6UWAIUU45HB4FBHSOD77IP25M43INJ,68556,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2007/05/the_final_count_1/index.html,http://beppegrillo.it/2007/05/the_final_count_1/index.html,beppegrillo.it,unclassified_html_candidate,wayback_cdx,20071019002949,2007,10,,20071019002949,20071019002949,20071019002949,2,YJ6THRPCBDDL5ATA2I4MJMVG7UEGOWNP,68565,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2007/05/un_appello_alla.html,http://beppegrillo.it/2007/05/un_appello_alla.html,beppegrillo.it,blog_post_candidate,wayback_cdx,20071018214113,2007,05,un_appello_alla,20071018214113,20071018214113,20071018214113,2,2UDZU5GCAZFVNUJ7NJ74W3TO5SDONCJN,429307,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2007/05/un_appello_alla/index.html,http://beppegrillo.it/2007/05/un_appello_alla/index.html,beppegrillo.it,unclassified_html_candidate,wayback_cdx,20090207054303,2009,02,,20090207054303,20090207054303,20090207054303,2,3YEIRNODXLRAABJ34DEXSSRGOOI3HPYC,69298,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2007/06/,http://beppegrillo.it/2007/06,beppegrillo.it,archive_listing_candidate,wayback_cdx,20071011112047,2007,06,,20071011112047,20071011112047,20071011112047,2,TIPGF4Z6CYVJH5TYHQ43H2KKWBFLX5RM,9725,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2007/06/a_abbottonatiss.html,http://beppegrillo.it/2007/06/a_abbottonatiss.html,beppegrillo.it,blog_post_candidate,wayback_cdx,20071011112125,2007,06,a_abbottonatiss,20071011112125,20071011112125,20071011112125,2,AZNTP3OMOPILA5YELWIHMJ4CI4TNV5SV,507937,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2007/06/bettino_dalemax.html,http://beppegrillo.it/2007/06/bettino_dalemax.html,beppegrillo.it,blog_post_candidate,wayback_cdx,20071011224647,2007,06,bettino_dalemax,20071011224647,20071011224647,20071011224647,2,TXX2XHDPXNGB6O33E6IFKLONL2ZV7MM5,422899,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2007/06/effetti_collaterali.html,http://beppegrillo.it/2007/06/effetti_collaterali.html,beppegrillo.it,blog_post_candidate,wayback_cdx,20071011170914,2007,06,effetti_collaterali,20071011170914,20071011170914,20071011170914,2,KTQ5PLWEJISWQGW4TT3AOWAHMHQ2GHH4,188959,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2007/06/federico_aldrov.html,http://beppegrillo.it/2007/06/federico_aldrov.html,beppegrillo.it,blog_post_candidate,wayback_cdx,20071011170940,2007,06,federico_aldrov,20071011170940,20071011170940,20071011170940,2,2MMHP5ASI4ZKFIJ22J4FBTIAL6OGNRZE,200242,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2007/06/il_dossier_telecom.html,http://beppegrillo.it/2007/06/il_dossier_telecom.html,beppegrillo.it,blog_post_candidate,wayback_cdx,20071011180021,2007,06,il_dossier_telecom,20071011180021,20071011180021,20071011180021,2,ZWIUD3XJT2DRFICEG4ZJTOXVQIB2GMAA,345164,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2007/06/il_nuovo_terrorismo.html,http://beppegrillo.it/2007/06/il_nuovo_terrorismo.html,beppegrillo.it,blog_post_candidate,wayback_cdx,20071011224823,2007,06,il_nuovo_terrorismo,20071011224823,20071011224823,20071011224823,2,OCY2V4JQ2Z4VKRAWQT2XZIG65VZQBKGY,643540,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2007/06/il_tfr_mormoro/index.html,http://beppegrillo.it/2007/06/il_tfr_mormoro/index.html,beppegrillo.it,unclassified_html_candidate,wayback_cdx,20071012004812,2007,10,,20071012004812,20071012004812,20071012004812,2,DBFAUPLT4XVZZ4Y3NBRCVJZQKZ4GOV76,77298,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2007/06/informazione_e.html,http://beppegrillo.it/2007/06/informazione_e.html,beppegrillo.it,blog_post_candidate,wayback_cdx,20071011171031,2007,06,informazione_e,20071011171031,20071011171031,20071011171031,2,YJB4E7SVTB2Q3BQLP5MIUGSIN3JR3LQX,379822,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2007/06/laudato_si_mi_s_1.html,http://beppegrillo.it/2007/06/laudato_si_mi_s_1.html,beppegrillo.it,blog_post_candidate,wayback_cdx,20071011171136,2007,06,laudato_si_mi_s_1,20071011171136,20071011171136,20071011171136,2,RSEU67B5Y5BLKAERB5T7U2LBM2W4P3GB,184353,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2007/06/linformazione_asimmetrica.html,http://beppegrillo.it/2007/06/linformazione_asimmetrica.html,beppegrillo.it,blog_post_candidate,wayback_cdx,20071011205526,2007,06,linformazione_asimmetrica,20071011205526,20071011205526,20071011205526,2,HYEWYWC33NCLJPHBTYNRIUHAYXN66GTQ,227976,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2007/06/linformazione_asimmetrica/index.html,http://beppegrillo.it/2007/06/linformazione_asimmetrica/index.html,beppegrillo.it,unclassified_html_candidate,wayback_cdx,20090214205319,2009,02,,20090214205319,20090214205319,20090214205319,2,3NBCPEKHHJKTMHLTOK2XL3DMPENHV5CF,84554,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2007/06/linformazione_con_il_silenziatore.html,http://beppegrillo.it/2007/06/linformazione_con_il_silenziatore.html,beppegrillo.it,blog_post_candidate,wayback_cdx,20071012004818,2007,06,linformazione_con_il_silenziatore,20071012004818,20071012004818,20071012004818,2,AKQWQWQRG6T66ZXHUFNRVNVMAC2QBZJG,110985,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2007/06/lo_schiavo_outbound.html,http://beppegrillo.it/2007/06/lo_schiavo_outbound.html,beppegrillo.it,blog_post_candidate,wayback_cdx,20071011092943,2007,06,lo_schiavo_outbound,20071011092943,20071011092943,20071011092943,2,BBOTC6DZRGT4UPJ542RFUTWTFSUYVINM,115033,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2007/06/per_chi_suona_l.html,http://beppegrillo.it/2007/06/per_chi_suona_l.html,beppegrillo.it,blog_post_candidate,wayback_cdx,20071018183937,2007,06,per_chi_suona_l,20071018183937,20071018183937,20071018183937,2,H2WGNPEMHQDU6FBZY57WOFKRF5CWJ4GZ,629503,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2007/06/post_24.html,http://beppegrillo.it/2007/06/post_24.html,beppegrillo.it,blog_post_candidate,wayback_cdx,20071011123042,2007,06,post_24,20071011123042,20071011123042,20071011123042,2,QNRH3DQLQECPPWRQGT6TSW5PM4MGSH2D,213379,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2007/06/post_24/index.html,http://beppegrillo.it/2007/06/post_24/index.html,beppegrillo.it,unclassified_html_candidate,wayback_cdx,20090210191645,2009,02,,20090210191645,20090210191645,20090210191645,2,RHS3QLPL7AHUVXCANX6RF6SU5N626HVY,85293,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2007/06/precario_in_antartide.html,http://beppegrillo.it/2007/06/precario_in_antartide.html,beppegrillo.it,blog_post_candidate,wayback_cdx,20071018183942,2007,06,precario_in_antartide,20071018183942,20071018183942,20071018183942,2,C5KQP2AGWJGA32HNUHXBBASTVIB5ZJOA,136705,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2007/06/vaffanculoday.html,http://beppegrillo.it/2007/06/vaffanculoday.html,beppegrillo.it,blog_post_candidate,wayback_cdx,20071011180153,2007,06,vaffanculoday,20071011180153,20071011180153,20071011180153,2,Q3KFN67KGZK3V5DQHP2HPG2G5TBLGLD2,184388,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2007/06/vaffanculoday/index.html,http://beppegrillo.it/2007/06/vaffanculoday/index.html,beppegrillo.it,unclassified_html_candidate,wayback_cdx,20071018214116,2007,10,,20071018214116,20071018214116,20071018214116,2,GZZKDRTQAL2MY4VGPEXJ6TWBCJWVCC3Q,79842,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2007/06/vaffanculoday/index.html,http://beppegrillo.it/2007/06/vaffanculoday/index.html,beppegrillo.it,unclassified_html_candidate,wayback_cdx,20071019003016,2007,10,,20071019003016,20071019003016,20071019003016,2,YTS5FLKV6XJDGGGZNW6XN7LFK37J5NY3,80288,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2007/06/vecchi_e_poveri.html,http://beppegrillo.it/2007/06/vecchi_e_poveri.html,beppegrillo.it,blog_post_candidate,wayback_cdx,20071011171246,2007,06,vecchi_e_poveri,20071011171246,20071011171246,20071011171246,2,64LGBEGFB4HWAMPQSBRRG7LISX2I2BXC,96035,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2007/06/wimax_e_diritto_alla_conoscenza.html,http://beppegrillo.it/2007/06/wimax_e_diritto_alla_conoscenza.html,beppegrillo.it,blog_post_candidate,wayback_cdx,20071011224847,2007,06,wimax_e_diritto_alla_conoscenza,20071011224847,20071011224847,20071011224847,2,BYN2CYIT7PW5M7NCFLWHIYYFI33UET3G,129191,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2007/07/,http://beppegrillo.it/2007/07,beppegrillo.it,archive_listing_candidate,wayback_cdx,20071013050513,2007,07,,20071013050513,20071013050513,20071013050513,2,PPDM4DZOITEPUCBL3WODBCZUW22UFMPW,9497,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2007/07/berluscagate.html,http://beppegrillo.it/2007/07/berluscagate.html,beppegrillo.it,blog_post_candidate,wayback_cdx,20071011171459,2007,07,berluscagate,20071011171459,20071011171459,20071011171459,2,2Q5XBNCS7VDBUFU476G2V7TJSEKXD4S4,669587,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2007/07/disinfestiamo_i_1.html,http://beppegrillo.it/2007/07/disinfestiamo_i_1.html,beppegrillo.it,blog_post_candidate,wayback_cdx,20071011073616,2007,07,disinfestiamo_i_1,20071011073616,20071011073616,20071011073616,2,QDJ4X444EXXRJX6CUITADOL5NCM6KALR,178092,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2007/07/doppio_lavoro.html,http://beppegrillo.it/2007/07/doppio_lavoro.html,beppegrillo.it,blog_post_candidate,wayback_cdx,20071011224908,2007,07,doppio_lavoro,20071011224908,20071011224908,20071011224908,2,XWGLIVO4MJEQUWWX2POX4GB5IZ3AJBE3,106089,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2007/07/enel_nucleare.html,http://beppegrillo.it/2007/07/enel_nucleare.html,beppegrillo.it,blog_post_candidate,wayback_cdx,20071011171525,2007,07,enel_nucleare,20071011171525,20071011171525,20071011171525,2,RPPVZSE25OQY36MMGG76IE2NSNA664LF,164949,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2007/07/enel_nucleare/index.html,http://beppegrillo.it/2007/07/enel_nucleare/index.html,beppegrillo.it,unclassified_html_candidate,wayback_cdx,20071018183945,2007,10,,20071018183945,20071018183945,20071018183945,2,KSUFXJFX5XPEJH3UOOMLNIEOLUGQWDCK,97806,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2007/07/garzon_y_los_sp_1.html,http://beppegrillo.it/2007/07/garzon_y_los_sp_1.html,beppegrillo.it,blog_post_candidate,wayback_cdx,20071011123113,2007,07,garzon_y_los_sp_1,20071011123113,20071011123113,20071011123113,2,PROIQU76LMPHEUOPYZJIGBADFCSJZKYK,287046,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2007/07/gli_scaloni_non.html,http://beppegrillo.it/2007/07/gli_scaloni_non.html,beppegrillo.it,blog_post_candidate,wayback_cdx,20071011112136,2007,07,gli_scaloni_non,20071011112136,20071011112136,20071011112136,2,E6WWXLX6ZPUOIZU2G5M55LLH7W5VVAQJ,135829,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2007/07/il_candidato_un.html,http://beppegrillo.it/2007/07/il_candidato_un.html,beppegrillo.it,blog_post_candidate,wayback_cdx,20071018214156,2007,07,il_candidato_un,20071018214156,20071018214156,20071018214156,2,3U7SRVEA627NR6PF7XS6XSNQ7NE3M2BI,395308,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2007/07/il_k2_dellazion.html,http://beppegrillo.it/2007/07/il_k2_dellazion.html,beppegrillo.it,blog_post_candidate,wayback_cdx,20071011224937,2007,07,il_k2_dellazion,20071011224937,20071011224937,20071011224937,2,DQX6DP7FR3ET6G6K2YQBXBIZWLW26NHW,131656,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2007/07/il_parlamento_risponde_al_blog.html,http://beppegrillo.it/2007/07/il_parlamento_risponde_al_blog.html,beppegrillo.it,blog_post_candidate,wayback_cdx,20071011205828,2007,07,il_parlamento_risponde_al_blog,20071011205828,20071011205828,20071011205828,2,6ITSE4PRSP44SSHQDWMNXVC63J4PCLV5,206477,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2007/07/la_fatwa.html,http://beppegrillo.it/2007/07/la_fatwa.html,beppegrillo.it,blog_post_candidate,wayback_cdx,20071011180300,2007,07,la_fatwa,20071011180300,20071011180300,20071011180300,2,5LX4ENI6EKXCV7TLDP55WFZDL5R34GU4,410480,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2007/07/la_scomparsa_de.html,http://beppegrillo.it/2007/07/la_scomparsa_de.html,beppegrillo.it,blog_post_candidate,wayback_cdx,20071012004838,2007,07,la_scomparsa_de,20071012004838,20071012004838,20071012004838,2,GHGFXQKL2IBGEO6PVUKDVYEWMLEE2ZEJ,152055,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2007/07/lambasciatore_p.html,http://beppegrillo.it/2007/07/lambasciatore_p.html,beppegrillo.it,blog_post_candidate,wayback_cdx,20071011224953,2007,07,lambasciatore_p,20071011224953,20071011224953,20071011224953,2,IQTAZBH7KQAKFXQEYUWMD2YO6OTGZB4L,100750,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2007/07/le_autostrade_d.html,http://beppegrillo.it/2007/07/le_autostrade_d.html,beppegrillo.it,blog_post_candidate,wayback_cdx,20071011210007,2007,07,le_autostrade_d,20071011210007,20071011210007,20071011210007,2,JEV7N3G2E3WU75JXH3CEOAE3DHOCHVUC,154827,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2007/07/libert_provvisoria.html,http://beppegrillo.it/2007/07/libert_provvisoria.html,beppegrillo.it,blog_post_candidate,wayback_cdx,20071018214218,2007,07,libert_provvisoria,20071018214218,20071018214218,20071018214218,2,5PB3KW7VT3D3I4WCHN7UCE2KC22TN6TL,388443,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2007/07/linformatica_di/index.html,http://beppegrillo.it/2007/07/linformatica_di/index.html,beppegrillo.it,unclassified_html_candidate,wayback_cdx,20071023073017,2007,10,,20071023073017,20071023073017,20071023073017,2,HUSM5VOG6IZEWFSILZ3MSUZEP7WI3K4W,75432,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2007/07/linsostenibile_1.html,http://beppegrillo.it/2007/07/linsostenibile_1.html,beppegrillo.it,blog_post_candidate,wayback_cdx,20071011210039,2007,07,linsostenibile_1,20071011210039,20071011210039,20071011210039,2,RRFKQHX7P4UWRNEYIGX62WQFYV7HDWVX,115634,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2007/07/linsostenibile_1/index.html,http://beppegrillo.it/2007/07/linsostenibile_1/index.html,beppegrillo.it,unclassified_html_candidate,wayback_cdx,20090125102419,2009,01,,20090125102419,20090125102419,20090125102419,2,KFPL5EK7QDL4B4H2J4DOX3PINYNPENWS,81144,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2007/07/uno_su_cinque_c.html,http://beppegrillo.it/2007/07/uno_su_cinque_c.html,beppegrillo.it,blog_post_candidate,wayback_cdx,20071011112208,2007,07,uno_su_cinque_c,20071011112208,20071011112208,20071011112208,2,QPBQJB354IDRAUYT7D4OZ5GZXXGYF7BQ,176296,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2007/07/v_come_informaz.html,http://beppegrillo.it/2007/07/v_come_informaz.html,beppegrillo.it,blog_post_candidate,wayback_cdx,20071011123315,2007,07,v_come_informaz,20071011123315,20071011123315,20071011123315,2,EERZQ2ATUCW6HNCETI5Y7BHZG47QKZOY,401702,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2007/07/v_come_previti.html,http://beppegrillo.it/2007/07/v_come_previti.html,beppegrillo.it,blog_post_candidate,wayback_cdx,20071011210224,2007,07,v_come_previti,20071011210224,20071011210224,20071011210224,2,G7OPWGVVGNWRIXCXSFACSOU6GPFMEFDA,404163,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2007/08/,http://beppegrillo.it/2007/08,beppegrillo.it,archive_listing_candidate,wayback_cdx,20071011171638,2007,08,,20071011171638,20071011171638,20071011171638,2,OXZMZAI7W2GRB7UIFU7X2KK3LJYZL4BE,9578,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2007/08/auto_blu_e_ambulanze.html,http://beppegrillo.it/2007/08/auto_blu_e_ambulanze.html,beppegrillo.it,blog_post_candidate,wayback_cdx,20071018214234,2007,08,auto_blu_e_ambulanze,20071018214234,20071018214234,20071018214234,2,EGWHEDH3PLOI7H3SAUWRXWM2W2DLKKJC,212363,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2007/08/bische_di_stato.html,http://beppegrillo.it/2007/08/bische_di_stato.html,beppegrillo.it,blog_post_candidate,wayback_cdx,20071011123344,2007,08,bische_di_stato,20071011123344,20071011123344,20071011123344,2,EYN4T6B62HB4PBH2UVRKWZQGODQWC2TZ,339054,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2007/08/cemento_sulle_e.html,http://beppegrillo.it/2007/08/cemento_sulle_e.html,beppegrillo.it,blog_post_candidate,wayback_cdx,20071011171712,2007,08,cemento_sulle_e,20071011171712,20071011171712,20071011171712,2,AAOHMEB4KXE66IZPCSBFDH45OVZFATHK,197662,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2007/08/gli_schiavi_moderni_sono_tanti_milioni_di_milioni.html,http://beppegrillo.it/2007/08/gli_schiavi_moderni_sono_tanti_milioni_di_milioni.html,beppegrillo.it,blog_post_candidate,wayback_cdx,20071012004843,2007,08,gli_schiavi_moderni_sono_tanti_milioni_di_milioni,20071012004843,20071012004843,20071012004843,2,GPT3LPMHXRKZHZOSFZAE5D5VBY2HLAPP,159890,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2007/08/golden_shit.html,http://beppegrillo.it/2007/08/golden_shit.html,beppegrillo.it,blog_post_candidate,wayback_cdx,20071012004850,2007,08,golden_shit,20071012004850,20071012004850,20071012004850,2,KVKH4W3L7QU7FKA5RLXNLM3SGUXUBNXA,250864,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2007/08/i_dolcetti_del_debito_pubblico.html,http://beppegrillo.it/2007/08/i_dolcetti_del_debito_pubblico.html,beppegrillo.it,blog_post_candidate,wayback_cdx,20071011171732,2007,08,i_dolcetti_del_debito_pubblico,20071011171732,20071011171732,20071011171732,2,FC5BGC4ZVRIAD66VN4OQCJPE77245QXX,170245,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2007/08/il_babau.html,http://beppegrillo.it/2007/08/il_babau.html,beppegrillo.it,blog_post_candidate,wayback_cdx,20071011171750,2007,08,il_babau,20071011171750,20071011171750,20071011171750,2,6OKE64Q5HEFDLA2HZFG4VE6MKUQ5XXWU,118191,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2007/08/il_pinguino_a_o.html,http://beppegrillo.it/2007/08/il_pinguino_a_o.html,beppegrillo.it,blog_post_candidate,wayback_cdx,20071018183955,2007,08,il_pinguino_a_o,20071018183955,20071018183955,20071018183955,2,2JCJNB4V22ZAJVH4O6EA2ISJKXQ44M77,283217,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2007/08/il_pinguino_a_o.html,http://beppegrillo.it/2007/08/il_pinguino_a_o.html,beppegrillo.it,blog_post_candidate,wayback_cdx,20090205182506,2007,08,il_pinguino_a_o,20090205182506,20090205182506,20090205182506,2,DENEOZB7KHOF6546DY2MA3S36P6PQBD5,147429,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2007/08/il_potere_del_s.html,http://beppegrillo.it/2007/08/il_potere_del_s.html,beppegrillo.it,blog_post_candidate,wayback_cdx,20071011092954,2007,08,il_potere_del_s,20071011092954,20071011092954,20071011092954,2,L3CAD7K65OWI2PNTQN6U55E5RTUT4ZOW,121435,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2007/08/la_linea_rossa.html,http://beppegrillo.it/2007/08/la_linea_rossa.html,beppegrillo.it,blog_post_candidate,wayback_cdx,20071011171858,2007,08,la_linea_rossa,20071011171858,20071011171858,20071011171858,2,N3TPAQRYRWLEH7SPKZPQDHALKSFJURJ2,375728,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2007/08/la_marcia_del_v.html,http://beppegrillo.it/2007/08/la_marcia_del_v.html,beppegrillo.it,blog_post_candidate,wayback_cdx,20071012004854,2007,08,la_marcia_del_v,20071012004854,20071012004854,20071012004854,2,IMAY3HU7C2PB3HU4ETTO4I5ZJWNBGV44,140691,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2007/08/la_solitudine_d.html,http://beppegrillo.it/2007/08/la_solitudine_d.html,beppegrillo.it,blog_post_candidate,wayback_cdx,20071012004957,2007,08,la_solitudine_d,20071012004957,20071012004957,20071012004957,2,RA4R7NP3PBBDZQOZPELMQWBHYAGUG5NA,354407,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2007/08/lacqua_di_dio.html,http://beppegrillo.it/2007/08/lacqua_di_dio.html,beppegrillo.it,blog_post_candidate,wayback_cdx,20071011073740,2007,08,lacqua_di_dio,20071011073740,20071011073740,20071011073740,2,YVSHM7VUIOTX76RE2Y37ZF3372N2M2K7,147544,text/html,beppegrillo,www.beppegrillo.it,P0,
